target	relatum	kind	elicited_relation	documented_relation	status	prob	hapax	min_distance
column	bridge	ambiguous	HOL		Missing	0.0147058823529411	True	
column	castle	ambiguous	HOL		Missing	0.0147058823529411	True	
column	courthouse	ambiguous	HOL		Missing	0.0147058823529411	True	
column	support	ambiguous	HOL		Missing	0.0441176470588235	False	
column	editorial	ambiguous	HOL	SYN	Mismatched	0.0147058823529411	True	
column	publication	ambiguous	HOL		Missing	0.0147058823529411	True	
column	tower	ambiguous	HOL	SYN	Mismatched	0.0147058823529411	True	
column	mansion	ambiguous	HOL		Missing	0.0147058823529411	True	
column	monument	ambiguous	HOL		Missing	0.0147058823529411	True	
column	residence	ambiguous	HOL		Missing	0.0147058823529411	True	
column	lobby	ambiguous	HOL		Missing	0.0294117647058823	False	
column	stage	ambiguous	HOL		Missing	0.0294117647058823	False	
column	hallway	ambiguous	HOL		Missing	0.0147058823529411	True	
column	room	ambiguous	HOL		Missing	0.0441176470588235	False	
column	hall	ambiguous	HOL		Missing	0.0147058823529411	True	
column	exterior	ambiguous	HOL		Missing	0.0147058823529411	True	
column	entrance	ambiguous	HOL		Missing	0.0147058823529411	True	
column	pillar	ambiguous	HOL	SYN	Mismatched	0.0147058823529411	True	
column	support	ambiguous	HYP		Missing	0.2131147540983606	False	3.0
column	beam	ambiguous	HYP		Missing	0.0983606557377049	False	
column	table	ambiguous	HYP	HOL	Mismatched	0.0655737704918032	False	
column	pillar	ambiguous	HYP	SYN	Mismatched	0.0983606557377049	False	0.0
column	post	ambiguous	HYP		Missing	0.0491803278688524	False	
column	pole	ambiguous	HYP		Missing	0.0327868852459016	False	
column	row	ambiguous	HYP		Missing	0.0327868852459016	False	
column	foundation	ambiguous	HYP		Missing	0.0491803278688524	False	
column	structure	ambiguous	HYP	HYP	Matched	0.081967213114754	False	1.0
column	building	ambiguous	HYP		Missing	0.0163934426229508	True	
column	shape	ambiguous	HYP	HYP	Matched	0.0327868852459016	False	1.0
column	construction	ambiguous	HYP	HYP	Matched	0.0163934426229508	True	1.0
column	writing	ambiguous	HYP		Missing	0.0327868852459016	False	3.0
column	element	ambiguous	HYP		Missing	0.0163934426229508	True	
column	feature	ambiguous	HYP		Missing	0.0163934426229508	True	
column	journalism	ambiguous	HYP		Missing	0.0163934426229508	True	
column	line	ambiguous	HYP		Missing	0.0163934426229508	True	2.0
column	paper	ambiguous	HYP	HOL	Mismatched	0.0327868852459016	False	
column	newspaper	ambiguous	HYP	HOL	Mismatched	0.0163934426229508	True	
column	article	ambiguous	HYP	HYP	Matched	0.0327868852459016	False	1.0
column	stick	ambiguous	HYP		Missing	0.0327868852459016	False	
cotton	material	ambiguous	HYP	HYP	Matched	0.3454545454545454	False	1.0
cotton	cloth	ambiguous	HYP	HYP	Matched	0.109090909090909	False	1.0
cotton	plant	ambiguous	HYP		Missing	0.0909090909090909	False	4.0
cotton	crop	ambiguous	HYP		Missing	0.0545454545454545	False	
cotton	fabric	ambiguous	HYP	HYP	Matched	0.2727272727272727	False	1.0
cotton	fiber	ambiguous	HYP		Missing	0.0909090909090909	False	3.0
cotton	wool	ambiguous	HYP		Missing	0.0181818181818181	True	
cotton	substance	ambiguous	HYP		Missing	0.0181818181818181	True	5.0
way	method	ambiguous	HPO		Missing	0.131578947368421	False	
way	style	ambiguous	HPO	SYN	Mismatched	0.0263157894736842	True	0.0
way	manner	ambiguous	HPO	SYN	Mismatched	0.0526315789473684	False	0.0
way	direction	ambiguous	HPO	SYN	Mismatched	0.1578947368421052	False	0.0
way	procedure	ambiguous	HPO		Missing	0.0263157894736842	True	
way	road	ambiguous	HPO	HPO	Matched	0.0789473684210526	False	1.0
way	trail	ambiguous	HPO		Missing	0.1052631578947368	False	3.0
way	lane	ambiguous	HPO	HPO	Matched	0.0263157894736842	True	1.0
way	expressway	ambiguous	HPO		Missing	0.0263157894736842	True	3.0
way	highway	ambiguous	HPO		Missing	0.0526315789473684	False	2.0
way	avenue	ambiguous	HPO		Missing	0.0263157894736842	True	4.0
way	hall	ambiguous	HPO		Missing	0.0263157894736842	True	4.0
way	journey	ambiguous	HPO	HYP	Mismatched	0.0263157894736842	True	
way	method	ambiguous	SYN		Missing	0.15	False	
way	technique	ambiguous	SYN		Missing	0.0833333333333333	False	
way	direction	ambiguous	SYN	SYN	Matched	0.2166666666666666	False	
way	procedure	ambiguous	SYN		Missing	0.1	False	
way	road	ambiguous	SYN	HPO	Mismatched	0.05	False	
way	manner	ambiguous	SYN	SYN	Matched	0.0833333333333333	False	
way	trail	ambiguous	SYN		Missing	0.0166666666666666	True	
way	system	ambiguous	SYN		Missing	0.0166666666666666	True	
way	process	ambiguous	SYN		Missing	0.0333333333333333	False	
way	means	ambiguous	SYN	SYN	Matched	0.0166666666666666	True	
way	pathway	ambiguous	SYN		Missing	0.0166666666666666	True	
way	style	ambiguous	SYN	SYN	Matched	0.0333333333333333	False	
way	strategy	ambiguous	SYN		Missing	0.0166666666666666	True	
doorway	open	physical	HYP		Missing	0.03125	False	
doorway	entry	physical	HYP	HYP	Matched	0.078125	False	1.0
doorway	hall	physical	HYP		Missing	0.03125	False	
doorway	hallway	physical	HYP		Missing	0.015625	True	
doorway	opening	physical	HYP		Missing	0.09375	False	
doorway	frame	physical	HYP		Missing	0.015625	True	
doorway	path	physical	HYP		Missing	0.015625	True	
doorway	entrance	physical	HYP	HYP	Matched	0.21875	False	1.0
doorway	end	physical	HYP		Missing	0.015625	True	
doorway	home	physical	HYP		Missing	0.015625	True	
doorway	room	physical	HYP		Missing	0.03125	False	
doorway	place	physical	HYP		Missing	0.015625	True	
doorway	pathway	physical	HYP		Missing	0.046875	False	
doorway	portal	physical	HYP		Missing	0.015625	True	
doorway	passage	physical	HYP		Missing	0.015625	True	
doorway	doorway	physical	HYP	SYN	Mismatched	0.015625	True	0.0
doorway	entryway	physical	HYP	HYP	Matched	0.125	False	1.0
doorway	exit	physical	HYP		Missing	0.046875	False	
doorway	fixture	physical	HYP		Missing	0.015625	True	
doorway	space	physical	HYP		Missing	0.015625	True	
arithmetic	math	abstract	HYP		Missing	0.3235294117647059	False	2.0
arithmetic	subject	abstract	HYP		Missing	0.2205882352941176	False	4.0
arithmetic	mathematics	abstract	HYP		Missing	0.0294117647058823	False	2.0
arithmetic	study	abstract	HYP		Missing	0.088235294117647	False	4.0
arithmetic	science	abstract	HYP		Missing	0.0147058823529411	True	3.0
arithmetic	course	abstract	HYP		Missing	0.0735294117647058	False	
arithmetic	topic	abstract	HYP		Missing	0.0441176470588235	False	
arithmetic	theme	abstract	HYP		Missing	0.0147058823529411	True	
arithmetic	measure	abstract	HYP		Missing	0.0147058823529411	True	
arithmetic	class	abstract	HYP		Missing	0.0735294117647058	False	
arithmetic	computation	abstract	HYP		Missing	0.0147058823529411	True	
arithmetic	calculation	abstract	HYP		Missing	0.0294117647058823	False	
arithmetic	field	abstract	HYP		Missing	0.0147058823529411	True	4.0
arithmetic	process	abstract	HYP		Missing	0.0147058823529411	True	
arithmetic	test	abstract	HYP		Missing	0.0147058823529411	True	
date	diet	ambiguous	HOL		Missing	0.0181818181818181	True	
date	calendar	ambiguous	HOL		Missing	0.2727272727272727	False	
date	month	ambiguous	HOL	HYP	Mismatched	0.0727272727272727	False	
date	year	ambiguous	HOL		Missing	0.0545454545454545	False	
date	planner	ambiguous	HOL		Missing	0.0181818181818181	True	
date	relationship	ambiguous	HOL		Missing	0.0363636363636363	False	
date	courtship	ambiguous	HOL		Missing	0.0363636363636363	False	
date	fruit	ambiguous	HOL		Missing	0.0181818181818181	True	
date	day	ambiguous	HOL	HYP	Mismatched	0.0727272727272727	False	
date	week	ambiguous	HOL		Missing	0.0181818181818181	True	
date	calender	ambiguous	HOL		Missing	0.0181818181818181	True	
date	blog	ambiguous	HOL		Missing	0.0181818181818181	True	
date	article	ambiguous	HOL		Missing	0.0181818181818181	True	
date	newspaper	ambiguous	HOL		Missing	0.0181818181818181	True	
date	magazine	ambiguous	HOL		Missing	0.0181818181818181	True	
date	time	ambiguous	HOL		Missing	0.0545454545454545	False	
date	schedule	ambiguous	HOL		Missing	0.0181818181818181	True	
date	reminder	ambiguous	HOL		Missing	0.0181818181818181	True	
date	outing	ambiguous	HOL		Missing	0.0181818181818181	True	
date	hour	ambiguous	HOL		Missing	0.0181818181818181	True	
agency	business	abstract	HYP	HYP	Matched	0.1935483870967742	False	1.0
agency	organization	abstract	HYP		Missing	0.2419354838709677	False	3.0
agency	office	abstract	HYP	SYN	Mismatched	0.1129032258064516	False	0.0
agency	employment	abstract	HYP		Missing	0.0161290322580645	True	
agency	workplace	abstract	HYP		Missing	0.0161290322580645	True	
agency	unit	abstract	HYP		Missing	0.0161290322580645	True	2.0
agency	association	abstract	HYP		Missing	0.0161290322580645	True	
agency	group	abstract	HYP		Missing	0.0161290322580645	True	5.0
agency	installation	abstract	HYP		Missing	0.0161290322580645	True	
agency	entity	abstract	HYP		Missing	0.032258064516129	False	4.0
agency	representative	abstract	HYP		Missing	0.032258064516129	False	
agency	bureau	abstract	HYP	SYN	Mismatched	0.0161290322580645	True	0.0
agency	company	abstract	HYP		Missing	0.0483870967741935	False	
agency	building	abstract	HYP		Missing	0.0161290322580645	True	
agency	place	abstract	HYP		Missing	0.0161290322580645	True	
agency	site	abstract	HYP		Missing	0.0161290322580645	True	
agency	area	abstract	HYP		Missing	0.0161290322580645	True	
agency	charity	abstract	HYP		Missing	0.0161290322580645	True	
agency	agent	abstract	HYP		Missing	0.0161290322580645	True	
agency	crew	abstract	HYP		Missing	0.0161290322580645	True	
agency	team	abstract	HYP		Missing	0.0161290322580645	True	
agency	relationship	abstract	HYP		Missing	0.0161290322580645	True	
agency	representation	abstract	HYP	SYN	Mismatched	0.032258064516129	False	0.0
agency	department	abstract	HYP		Missing	0.0161290322580645	True	
agency	name	abstract	HYP		Missing	0.0161290322580645	True	
agency	institution	abstract	HYP		Missing	0.0161290322580645	True	
tale	story	abstract	SYN	SYN	Matched	0.6222222222222222	False	
tale	narrative	abstract	SYN	SYN	Matched	0.1333333333333333	False	
tale	report	abstract	SYN		Missing	0.0222222222222222	True	
tale	account	abstract	SYN		Missing	0.0222222222222222	True	
tale	record	abstract	SYN		Missing	0.0222222222222222	True	
tale	fable	abstract	SYN		Missing	0.0666666666666666	False	
tale	myth	abstract	SYN		Missing	0.0444444444444444	False	
tale	legend	abstract	SYN		Missing	0.0222222222222222	True	
tale	saga	abstract	SYN		Missing	0.0444444444444444	False	
lumber	wood	physical	MER	MER	Matched	0.4074074074074074	False	
lumber	labor	physical	MER		Missing	0.0185185185185185	True	
lumber	particles	physical	MER		Missing	0.0185185185185185	True	
lumber	work	physical	MER		Missing	0.0185185185185185	True	
lumber	forest	physical	MER		Missing	0.0185185185185185	True	
lumber	splinter	physical	MER		Missing	0.074074074074074	False	
lumber	tree	physical	MER		Missing	0.0925925925925925	False	
lumber	plank	physical	MER	HPO	Mismatched	0.0925925925925925	False	
lumber	mill	physical	MER		Missing	0.0185185185185185	True	
lumber	beam	physical	MER		Missing	0.0185185185185185	True	
lumber	post	physical	MER		Missing	0.0185185185185185	True	
lumber	board	physical	MER	HPO	Mismatched	0.037037037037037	False	
lumber	grain	physical	MER		Missing	0.037037037037037	False	
lumber	yard	physical	MER		Missing	0.0185185185185185	True	
lumber	log	physical	MER		Missing	0.0185185185185185	True	
lumber	timber	physical	MER	SYN	Mismatched	0.0185185185185185	True	
lumber	oak	physical	MER		Missing	0.0185185185185185	True	
lumber	truss	physical	MER		Missing	0.0185185185185185	True	
lumber	cedar	physical	MER		Missing	0.0185185185185185	True	
lumber	sap	physical	MER		Missing	0.0185185185185185	True	
lumber	wood	physical	SYN	MER	Mismatched	0.3508771929824561	False	
lumber	timber	physical	SYN	SYN	Matched	0.2807017543859649	False	
lumber	plank	physical	SYN	HPO	Mismatched	0.0526315789473684	False	
lumber	board	physical	SYN	HPO	Mismatched	0.1403508771929824	False	
lumber	truss	physical	SYN		Missing	0.0350877192982456	False	
lumber	support	physical	SYN		Missing	0.0175438596491228	True	
lumber	tree	physical	SYN		Missing	0.0350877192982456	False	
lumber	log	physical	SYN		Missing	0.0701754385964912	False	
lumber	panel	physical	SYN		Missing	0.0175438596491228	True	
violet	purple	ambiguous	HYP	HYP	Matched	0.04	False	1.0
violet	color	ambiguous	HYP		Missing	0.3066666666666666	False	3.0
violet	flower	ambiguous	HYP		Missing	0.2533333333333333	False	
violet	shade	ambiguous	HYP		Missing	0.1466666666666666	False	
violet	hue	ambiguous	HYP		Missing	0.12	False	
violet	tone	ambiguous	HYP		Missing	0.0266666666666666	False	
violet	plant	ambiguous	HYP		Missing	0.0666666666666666	False	4.0
violet	tint	ambiguous	HYP		Missing	0.04	False	
scientist	professional	physical	HYP		Missing	0.2205882352941176	False	
scientist	academic	physical	HYP		Missing	0.0294117647058823	False	
scientist	person	physical	HYP	HYP	Matched	0.0294117647058823	False	1.0
scientist	individual	physical	HYP	HYP	Matched	0.0147058823529411	True	1.0
scientist	employee	physical	HYP		Missing	0.0588235294117647	False	
scientist	worker	physical	HYP		Missing	0.0588235294117647	False	
scientist	laborer	physical	HYP		Missing	0.0147058823529411	True	
scientist	expert	physical	HYP		Missing	0.0294117647058823	False	
scientist	teacher	physical	HYP		Missing	0.0147058823529411	True	
scientist	explorer	physical	HYP		Missing	0.0147058823529411	True	
scientist	specialist	physical	HYP		Missing	0.0588235294117647	False	
scientist	occupation	physical	HYP		Missing	0.0441176470588235	False	
scientist	profession	physical	HYP		Missing	0.0441176470588235	False	
scientist	study	physical	HYP		Missing	0.0147058823529411	True	
scientist	subject	physical	HYP		Missing	0.0147058823529411	True	
scientist	job	physical	HYP		Missing	0.0735294117647058	False	
scientist	scholar	physical	HYP		Missing	0.0294117647058823	False	
scientist	career	physical	HYP		Missing	0.0294117647058823	False	
scientist	researcher	physical	HYP	HPO	Mismatched	0.0441176470588235	False	
scientist	lecturer	physical	HYP		Missing	0.0147058823529411	True	
scientist	educator	physical	HYP		Missing	0.0147058823529411	True	
scientist	doctor	physical	HYP		Missing	0.0147058823529411	True	
scientist	analyst	physical	HYP		Missing	0.0147058823529411	True	
scientist	statistician	physical	HYP		Missing	0.0147058823529411	True	
scientist	thinker	physical	HYP		Missing	0.0147058823529411	True	
scientist	experimenter	physical	HYP		Missing	0.0147058823529411	True	
scientist	chemist	physical	HYP	HPO	Mismatched	0.0147058823529411	True	
scientist	researcher	physical	HPO	HPO	Matched	0.1162790697674418	False	1.0
scientist	biologist	physical	HPO	HPO	Matched	0.2325581395348837	False	1.0
scientist	physicist	physical	HPO	HPO	Matched	0.1395348837209302	False	1.0
scientist	chemist	physical	HPO	HPO	Matched	0.1860465116279069	False	1.0
scientist	anthropologist	physical	HPO		Missing	0.0697674418604651	False	2.0
scientist	geneticist	physical	HPO		Missing	0.0232558139534883	True	2.0
scientist	engineer	physical	HPO		Missing	0.0465116279069767	False	
scientist	astronomer	physical	HPO		Missing	0.0465116279069767	False	2.0
scientist	doctor	physical	HPO		Missing	0.0232558139534883	True	
scientist	teacher	physical	HPO		Missing	0.0232558139534883	True	
scientist	scholar	physical	HPO		Missing	0.0232558139534883	True	
scientist	academic	physical	HPO		Missing	0.0232558139534883	True	
scientist	educator	physical	HPO		Missing	0.0232558139534883	True	
scientist	geologist	physical	HPO	HPO	Matched	0.0232558139534883	True	1.0
sword	weapon	physical	HYP	HYP	Matched	0.5555555555555556	False	1.0
sword	utensil	physical	HYP		Missing	0.0222222222222222	True	
sword	tool	physical	HYP		Missing	0.0666666666666666	False	
sword	knife	physical	HYP		Missing	0.1333333333333333	False	
sword	firearm	physical	HYP		Missing	0.0222222222222222	True	
sword	handle	physical	MER		Missing	0.2542372881355932	False	
sword	point	physical	MER	MER	Matched	0.0677966101694915	False	
sword	hilt	physical	MER	MER	Matched	0.1525423728813559	False	
sword	edge	physical	MER		Missing	0.0508474576271186	False	
sword	sharpness	physical	MER		Missing	0.0169491525423728	True	
sword	tip	physical	MER	MER	Matched	0.0508474576271186	False	
sword	weapon	physical	MER	HYP	Mismatched	0.0169491525423728	True	
goat	animal	physical	HPO		Missing	0.2121212121212121	False	
goat	mountain	physical	HPO		Missing	0.0606060606060606	False	
goat	billy	physical	HPO	HPO	Matched	0.0909090909090909	False	1.0
goat	doe	physical	HPO		Missing	0.0303030303030303	True	
goat	buck	physical	HPO		Missing	0.0303030303030303	True	
goat	ungulate	physical	HPO		Missing	0.0303030303030303	True	
goat	beast	physical	HPO		Missing	0.0303030303030303	True	
goat	creature	physical	HPO		Missing	0.0606060606060606	False	
goat	ram	physical	HPO		Missing	0.0303030303030303	True	
goat	sheep	physical	HPO		Missing	0.0303030303030303	True	
goat	lamb	physical	HPO		Missing	0.0303030303030303	True	
goat	calf	physical	HPO		Missing	0.0303030303030303	True	
goat	mammal	physical	HPO		Missing	0.0303030303030303	True	
goat	kid	physical	HPO	HPO	Matched	0.0909090909090909	False	1.0
goat	pygmy	physical	HPO		Missing	0.0909090909090909	False	
goat	angora	physical	HPO		Missing	0.0303030303030303	True	2.0
goat	tail	physical	MER		Missing	0.1388888888888889	False	
goat	horns	physical	MER	MER	Matched	0.0138888888888888	True	
goat	horn	physical	MER	MER	Matched	0.2083333333333333	False	
goat	hoof	physical	MER		Missing	0.0694444444444444	False	
goat	wool	physical	MER		Missing	0.0138888888888888	True	
goat	coat	physical	MER		Missing	0.0416666666666666	False	
goat	skin	physical	MER		Missing	0.0138888888888888	True	
goat	leg	physical	MER		Missing	0.1111111111111111	False	
goat	hooves	physical	MER		Missing	0.0277777777777777	False	
goat	ear	physical	MER		Missing	0.0138888888888888	True	
goat	fur	physical	MER		Missing	0.0694444444444444	False	
goat	head	physical	MER		Missing	0.0972222222222222	False	
goat	back	physical	MER		Missing	0.0138888888888888	True	
